tweets;related;rainfall class;Normalized tweets;Normalized related;Normalized rainfall class;Next batch rainfall class
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
2;0;0.2;0.09090909090909091;0.0;0.024813895781637715;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
10;0;0.0;0.45454545454545453;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
11;0;0.0;0.5;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
4;0;0.2;0.18181818181818182;0.0;0.024813895781637715;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
8;0;0.2;0.36363636363636365;0.0;0.024813895781637715;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;2.56;0.0;0.0;0.3176178660049628;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
8;0;0.0;0.36363636363636365;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.2;0.0;0.0;0.024813895781637715;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
3;0;0.2;0.13636363636363635;0.0;0.024813895781637715;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
3;0;0.2;0.13636363636363635;0.0;0.024813895781637715;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.2;0.045454545454545456;0.0;0.024813895781637715;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
8;0;0.0;0.36363636363636365;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
4;0;0.2;0.18181818181818182;0.0;0.024813895781637715;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
9;0;0.0;0.4090909090909091;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.024813895781637715;0
7;0;0.2;0.3181818181818182;0.0;0.024813895781637715;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.024813895781637715;0
8;0;0.0;0.36363636363636365;0.0;0.0;0
1;0;0.2;0.045454545454545456;0.0;0.024813895781637715;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
13;0;0.0;0.5909090909090909;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
6;0;0.2;0.2727272727272727;0.0;0.024813895781637715;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
14;0;0.0;0.6363636363636364;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
9;0;0.0;0.4090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.2;0.09090909090909091;0.0;0.024813895781637715;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.2;0.0;0.0;0.024813895781637715;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.2;0.0;0.0;0.024813895781637715;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
22;0;0.0;1.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
2;0;0.2;0.09090909090909091;0.0;0.024813895781637715;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;1
0;0;0.0;0.0;0.0;0.0;0
9;0;0.0;0.4090909090909091;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.024813895781637715;0
3;1;0.0;0.13636363636363635;0.5;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.2;0.13636363636363635;0.0;0.024813895781637715;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
15;0;0.0;0.6818181818181818;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.4;0.0;0.0;0.04962779156327543;0
3;0;0.2;0.13636363636363635;0.0;0.024813895781637715;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
6;0;2.17;0.2727272727272727;0.0;0.2692307692307692;0
1;0;0.2;0.045454545454545456;0.0;0.024813895781637715;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
8;0;0.0;0.36363636363636365;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
8;0;0.0;0.36363636363636365;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.2;0.13636363636363635;0.0;0.024813895781637715;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.2;0.13636363636363635;0.0;0.024813895781637715;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.2;0.0;0.0;0.024813895781637715;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
2;0;0.2;0.09090909090909091;0.0;0.024813895781637715;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.2;0.0;0.0;0.024813895781637715;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
9;0;0.0;0.4090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
14;0;0.0;0.6363636363636364;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
8;0;0.0;0.36363636363636365;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.4;0.18181818181818182;0.0;0.04962779156327543;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
11;0;0.0;0.5;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
7;0;0.2;0.3181818181818182;0.0;0.024813895781637715;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
10;0;0.0;0.45454545454545453;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
8;0;0.0;0.36363636363636365;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
2;0;0.2;0.09090909090909091;0.0;0.024813895781637715;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.4;0.09090909090909091;0.0;0.04962779156327543;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
